-1959.44 -1243.65 -1762.68 -2024.48 -2000.96
-1964.66 -1231.47 -1762.85 -1981.46 -1953.32
-1204.88 -756.56 -1084.86 -1204.27 -1191.27
-2006.56 -1234.14 -1788.87 -1999.57 -1968.58
-1872.59 -1189.61 -1699.69 -1971.34 -2030.60
-1788.30 -1160.36 -1659.87 -1920.59 -1815.22
-1995.28 -1226.07 -1787.38 -1953.86 -1918.39
-1981.97 -1238.13 -1766.81 -1962.54 -1935.93
-1814.51 -1141.65 -1646.72 -1916.67 -1809.02
-1904.93 -1224.21 -1734.21 -1997.56 -1993.97
-1783.03 -1187.19 -1654.25 -1876.26 -1972.36
-1734.08 -1145.85 -1627.84 -1908.35 -1868.99
-1723.12 -1188.82 -1619.40 -1814.59 -1898.32
-1808.52 -1186.41 -1679.66 -1899.61 -2011.87
-1931.73 -1234.32 -1745.54 -1996.98 -1934.95
-1881.48 -1213.43 -1710.73 -1970.41 -1899.26
-1826.45 -1137.83 -1645.61 -1901.39 -1886.02
-1880.61 -1218.66 -1718.06 -1984.94 -2029.29
-1877.42 -1217.25 -1717.14 -1979.21 -2028.34
-1733.66 -1140.76 -1608.71 -1836.60 -1927.38
-1878.08 -1192.65 -1704.66 -1977.52 -2038.76
-1895.69 -1219.89 -1719.86 -1980.42 -1908.06
-1971.22 -1229.57 -1758.71 -1950.19 -1922.63
-1512.99 -1331.80 -1753.87 -1504.27 -1475.99
-1566.38 -1317.14 -1778.72 -1547.98 -1520.88
-1633.46 -1308.55 -1861.12 -1614.24 -1590.86
-1985.60 -1231.98 -1759.92 -1963.78 -1928.89
-1873.39 -1202.89 -1708.48 -1974.01 -1963.92
-2011.04 -1237.33 -1792.63 -2018.28 -1985.01
-1966.81 -1216.84 -1758.36 -2016.92 -1977.54
-1974.87 -1223.33 -1757.64 -1950.60 -1917.03
-1578.77 -1305.55 -1820.52 -1547.40 -1524.93
-1600.71 -1332.70 -1857.33 -1573.68 -1566.00
-1573.34 -1313.18 -1832.13 -1545.95 -1527.59
-1976.99 -1244.61 -1776.85 -1929.75 -1898.98
-1623.37 -1327.55 -1933.23 -1641.36 -1623.23
-1642.60 -1345.99 -1930.31 -1638.71 -1626.04
-1039.76 -1908.64 -1338.22 -1002.00 -976.22
-1677.78 -1092.77 -1564.81 -1779.92 -1898.63
-1086.38 -1963.49 -1384.92 -1056.89 -1018.71
-1825.10 -1185.75 -1694.24 -1913.24 -2048.08
-1983.46 -1251.08 -1774.08 -1965.68 -1931.44
-1787.25 -1180.35 -1670.13 -1883.10 -1996.05
-1605.61 -1331.85 -1920.95 -1618.72 -1594.47
-1771.42 -1166.16 -1652.41 -1943.29 -1919.83
-1813.17 -1197.88 -1688.67 -1903.42 -2012.70
-1876.92 -1213.51 -1714.32 -1980.61 -2025.94
-1889.99 -1216.73 -1723.43 -1992.30 -2040.18
-1862.80 -1213.75 -1704.28 -1966.26 -2016.68
-1744.77 -1124.42 -1611.33 -1841.75 -1941.37
-1058.98 -1934.51 -1355.77 -1028.75 -990.23
-1064.97 -1941.97 -1364.81 -1035.06 -997.33
-1059.16 -1934.63 -1357.79 -1027.91 -990.19
-1089.14 -1960.94 -1379.97 -1058.26 -1021.96
-1667.90 -1323.91 -1874.30 -1648.94 -1624.39
-1988.15 -1251.56 -1806.34 -1956.29 -1922.49
-1879.01 -1206.14 -1721.71 -1978.28 -1970.99
-1837.50 -1193.69 -1698.61 -1917.99 -1845.24
-2003.29 -1231.24 -1783.50 -2019.36 -1986.34
-1989.15 -1235.01 -1780.21 -1999.84 -1961.97
-1796.92 -1191.34 -1665.54 -1892.68 -1947.94
-1922.67 -1213.42 -1726.79 -1982.65 -1940.49
-1853.37 -1211.03 -1686.26 -1940.49 -1864.52
-1690.16 -1091.49 -1568.06 -1793.57 -1911.86
-1052.10 -1941.52 -1354.76 -1016.28 -988.68
-1698.75 -1303.42 -1866.12 -1694.82 -1675.71
-1665.60 -1309.59 -1876.82 -1651.09 -1619.06
-1681.35 -1312.57 -1872.45 -1677.41 -1663.72
-1074.75 -1921.82 -1374.39 -1053.06 -1030.78
-1559.27 -1324.69 -1910.83 -1572.99 -1544.43
-1077.49 -1949.50 -1371.36 -1044.84 -1004.98
-1079.14 -1966.90 -1374.91 -1038.06 -1004.08
-1071.05 -1934.73 -1368.47 -1027.76 -1000.68
-1040.07 -1902.94 -1336.60 -985.87 -961.02
-1650.93 -1320.09 -1873.88 -1632.55 -1605.99
-1654.85 -1306.05 -1921.90 -1649.89 -1619.45
-1638.90 -1294.93 -1909.72 -1633.41 -1599.76
-1647.97 -1306.06 -1920.19 -1640.95 -1610.05
-1617.46 -1275.41 -1899.92 -1601.55 -1576.67
-1040.22 -1860.14 -1350.39 -1006.06 -976.50
-1801.13 -1172.42 -1664.55 -2008.73 -1919.29
-1583.55 -1325.01 -1920.99 -1595.39 -1573.25
-1583.71 -1326.67 -1920.68 -1595.08 -1573.14
-1572.18 -1310.13 -1905.71 -1576.29 -1555.78
-1062.25 -1939.71 -1365.33 -1028.08 -1001.09
-1729.15 -1314.52 -1898.81 -1714.39 -1698.12
-1929.52 -1214.59 -1743.33 -2044.90 -2033.49
-1854.03 -1181.67 -1698.47 -1950.53 -2028.12
-1075.23 -1917.13 -1362.36 -1040.79 -1006.34
-1055.11 -1935.21 -1360.12 -1027.80 -998.13
-1041.45 -1908.06 -1340.93 -1010.96 -973.17
-1838.01 -1155.83 -1657.27 -1921.80 -1864.40
-1672.86 -1309.44 -1887.16 -1654.34 -1619.97
-1800.54 -1176.56 -1665.84 -1888.20 -1978.48
-1056.18 -1913.69 -1334.08 -1005.79 -984.53
-1800.07 -1162.96 -1670.21 -1890.32 -2043.66
-1802.89 -1164.50 -1667.56 -1896.28 -2036.97
-1811.32 -1167.11 -1675.81 -1902.25 -2047.69
-1078.26 -1930.63 -1367.30 -1049.73 -1021.63
