-1820.08 -1713.81 -1916.11 -1719.89 -1537.36 -1841.30 -1799.39 -1900.97
-1905.42 -1782.61 -1957.28 -1755.37 -1596.31 -1930.03 -1864.69 -1911.26
-1867.74 -1760.28 -1928.33 -1735.36 -1572.73 -1915.69 -1820.94 -1888.81
-1849.19 -1733.43 -1923.11 -1722.52 -1557.97 -1885.65 -1800.77 -1872.86
-1771.74 -1680.86 -1779.19 -1629.35 -1503.09 -1761.96 -1908.20 -1766.21
-1868.20 -1761.59 -2020.14 -1779.79 -1578.45 -1890.93 -1822.08 -1923.36
-1831.14 -1726.15 -1984.13 -1745.76 -1546.75 -1853.64 -1788.95 -1887.59
-1913.37 -1794.11 -1946.35 -1746.80 -1627.79 -1907.62 -1863.85 -1901.91
-1913.37 -1794.11 -1946.35 -1746.80 -1627.79 -1907.62 -1863.85 -1901.91
-1913.37 -1794.11 -1946.35 -1746.80 -1627.79 -1907.62 -1863.85 -1901.91
-1913.37 -1794.11 -1946.35 -1746.80 -1627.79 -1907.62 -1863.85 -1901.91
-1780.46 -1679.32 -1780.49 -1638.12 -1509.95 -1776.42 -1898.40 -1774.74
-1848.86 -1743.30 -1967.25 -1773.08 -1567.22 -1874.03 -1804.79 -1902.06
-1697.59 -1613.93 -1673.08 -1568.56 -1450.01 -1688.39 -1876.71 -1681.89
-1671.13 -1593.07 -1648.47 -1548.31 -1439.03 -1669.90 -1910.37 -1659.41
-1675.34 -1593.60 -1650.48 -1549.24 -1434.47 -1672.10 -1909.43 -1661.31
-1877.63 -1766.45 -1908.66 -1718.73 -1572.97 -1878.28 -1905.09 -1872.34
-1850.88 -1742.71 -1874.09 -1689.96 -1553.75 -1848.92 -1897.83 -1835.87
-1862.10 -1753.61 -1879.01 -1702.43 -1560.33 -1859.82 -1906.63 -1849.75
-1778.85 -1673.28 -1841.74 -1651.99 -1498.28 -1826.19 -1739.87 -1802.65
-1851.84 -1746.95 -1983.21 -1786.09 -1566.83 -1876.83 -1808.17 -1908.65
-1851.84 -1746.95 -1983.21 -1786.09 -1566.83 -1876.83 -1808.17 -1908.65
-1861.43 -1752.33 -1879.45 -1700.12 -1562.60 -1859.42 -1910.59 -1850.55
-1831.32 -1723.77 -1915.81 -1728.73 -1546.25 -1858.39 -1797.67 -1923.39
-1822.75 -1715.79 -1936.63 -1762.61 -1547.82 -1842.93 -1795.43 -1867.63
-1822.75 -1715.79 -1936.63 -1762.61 -1547.82 -1842.93 -1795.43 -1867.63
-1887.42 -1834.90 -1915.06 -1724.19 -1588.63 -1876.19 -1845.81 -1871.84
-1904.65 -1769.26 -1917.72 -1724.14 -1588.24 -1888.08 -1846.98 -1878.28
-1924.18 -1802.48 -1944.89 -1747.95 -1604.36 -1907.91 -1876.83 -1903.69
-1885.12 -1771.91 -2003.06 -1779.95 -1586.29 -1908.07 -1844.13 -1943.81
-1796.09 -1827.69 -1811.38 -1655.65 -1523.54 -1780.16 -1768.55 -1789.39
-1902.69 -1786.37 -1934.00 -1745.00 -1631.90 -1894.42 -1859.59 -1887.21
-1902.69 -1786.37 -1934.00 -1745.00 -1631.90 -1894.42 -1859.59 -1887.21
-1902.69 -1786.37 -1934.00 -1745.00 -1631.90 -1894.42 -1859.59 -1887.21
-1902.69 -1786.37 -1934.00 -1745.00 -1631.90 -1894.42 -1859.59 -1887.21
-1850.41 -1747.33 -2021.53 -1765.14 -1566.24 -1873.72 -1808.42 -1906.75
-1869.45 -1754.89 -1934.16 -1737.77 -1575.14 -1917.04 -1835.50 -1892.90
-1871.07 -1756.42 -1993.12 -1790.36 -1575.58 -1888.38 -1829.41 -1924.56
-1871.07 -1756.42 -1993.12 -1790.36 -1575.58 -1888.38 -1829.41 -1924.56
-1848.80 -1748.53 -2022.28 -1765.27 -1568.39 -1875.62 -1805.86 -1904.98
-1852.54 -1744.71 -1969.17 -1786.17 -1567.15 -1868.98 -1810.96 -1903.81
-1852.54 -1744.71 -1969.17 -1786.17 -1567.15 -1868.98 -1810.96 -1903.81
-1853.64 -1750.71 -1969.65 -1786.60 -1564.99 -1868.50 -1809.05 -1903.82
-1849.93 -1743.38 -1934.72 -1740.24 -1561.51 -1877.64 -1813.66 -1909.37
-1883.61 -1768.76 -1978.33 -1769.60 -1585.84 -1908.89 -1839.05 -1931.68
-1847.02 -1740.72 -1934.26 -1738.76 -1559.47 -1874.56 -1807.79 -1907.60
-1891.28 -1839.45 -1920.63 -1729.85 -1591.18 -1879.86 -1853.41 -1875.41
-1826.81 -1730.91 -1842.55 -1671.17 -1540.15 -1827.62 -1885.47 -1815.10
-1869.66 -1762.66 -2001.36 -1793.26 -1578.50 -1891.09 -1825.36 -1928.27
-1869.66 -1762.66 -2001.36 -1793.26 -1578.50 -1891.09 -1825.36 -1928.27
-1863.56 -1757.28 -1995.01 -1791.88 -1574.57 -1884.65 -1819.13 -1920.49
-1863.56 -1757.28 -1995.01 -1791.88 -1574.57 -1884.65 -1819.13 -1920.49
-1717.71 -1633.83 -1702.49 -1582.11 -1463.33 -1714.36 -1876.02 -1704.27
-1845.59 -1743.52 -2013.99 -1760.43 -1562.43 -1867.72 -1802.20 -1901.24
-1868.90 -1825.12 -1887.11 -1706.81 -1574.05 -1856.04 -1832.87 -1855.22
-1835.59 -1725.13 -1923.13 -1729.56 -1551.13 -1858.29 -1801.56 -1922.65
-1805.52 -1692.72 -1848.16 -1683.47 -1534.62 -1926.71 -1767.36 -1825.76
-1800.45 -1833.56 -1815.93 -1656.69 -1524.61 -1782.68 -1777.03 -1791.92
-1809.23 -1836.04 -1825.50 -1662.28 -1532.18 -1792.89 -1779.50 -1799.06
-1925.90 -1796.99 -1949.18 -1750.07 -1607.29 -1910.40 -1867.16 -1905.82
-1868.18 -1753.27 -1935.68 -1740.49 -1577.15 -1911.53 -1824.93 -1895.73
-1888.92 -1838.07 -1917.61 -1725.80 -1589.88 -1877.76 -1847.51 -1873.02
-1899.11 -1764.31 -1907.76 -1719.28 -1581.10 -1874.74 -1843.74 -1870.29
-1824.07 -1728.50 -1839.10 -1668.93 -1538.34 -1824.73 -1882.95 -1812.23
-1882.84 -1770.87 -1992.79 -1776.22 -1584.50 -1904.55 -1838.60 -1940.79
-1886.32 -1833.96 -1909.07 -1720.91 -1585.96 -1872.07 -1842.66 -1866.69
-1884.81 -1764.85 -1872.74 -1703.50 -1573.36 -1857.99 -1837.15 -1848.30
-1853.33 -1750.79 -2025.20 -1768.20 -1568.17 -1877.75 -1815.06 -1909.41
-1874.05 -1760.93 -2028.48 -1783.69 -1582.35 -1897.98 -1828.49 -1930.02
-1867.79 -1757.77 -2020.75 -1778.57 -1578.21 -1891.42 -1821.68 -1923.45
-1870.81 -1763.92 -2023.57 -1781.92 -1580.18 -1893.66 -1824.89 -1926.10
-1882.40 -1761.96 -1948.20 -1749.47 -1582.87 -1928.49 -1848.93 -1904.63
-1807.29 -1694.84 -1829.13 -1658.33 -1522.48 -1815.01 -1842.74 -1804.40
-1879.49 -1765.70 -1941.98 -1744.77 -1583.76 -1931.89 -1840.08 -1901.39
-1881.82 -1763.16 -1944.75 -1747.54 -1586.07 -1935.03 -1842.26 -1903.63
-1850.60 -1739.18 -1900.04 -1715.96 -1562.94 -1917.97 -1808.06 -1868.01
-1856.81 -1742.04 -1891.13 -1714.67 -1560.67 -1892.87 -1856.21 -1866.42
-1882.88 -1766.53 -1932.23 -1739.63 -1584.16 -1923.76 -1854.07 -1894.54
